URN,year,attainment_8_score,school_name,POSTCODE,shortPostcode,District,Town,County
146365,2024,45.5,"Thornhill Community Academy, A Share Academy",WF12 0HE,WF12,Kirklees,Dewsbury,WEST YORKSHIRE
146365,2024,45.5,"Thornhill Community Academy, A Share Academy",WF12 0HE,WF12,Kirklees,Dewsbury,WEST YORKSHIRE
146365,2024,45.5,"Thornhill Community Academy, A Share Academy",WF12 0HE,WF12,Kirklees,Dewsbury,WEST YORKSHIRE
142406,2024,45.5,Upper Batley High School,WF17 0BJ,WF17,Kirklees,Batley,WEST YORKSHIRE
142406,2024,45.5,Upper Batley High School,WF17 0BJ,WF17,Kirklees,Batley,WEST YORKSHIRE
142406,2024,45.5,Upper Batley High School,WF17 0BJ,WF17,Kirklees,Batley,WEST YORKSHIRE
142406,2024,45.5,Upper Batley High School,WF17 0BJ,WF17,Kirklees,Batley,WEST YORKSHIRE
107775,2024,42.4,Westborough High School,WF13 2JE,WF13,Kirklees,Dewsbury,WEST YORKSHIRE
149162,2024,47,"Whitcliffe Mount, A Share Academy",BD19 3AQ,BD19,Kirklees,Cleckheaton,WEST YORKSHIRE
149162,2024,47,"Whitcliffe Mount, A Share Academy",BD19 3AQ,BD19,Kirklees,Cleckheaton,WEST YORKSHIRE
149162,2024,47,"Whitcliffe Mount, A Share Academy",BD19 3AQ,BD19,Kirklees,Cleckheaton,WEST YORKSHIRE
137083,2024,58.7,Abbey Grange Church of England Academy,LS16 5EA,LS16,Leeds,Leeds,WEST YORKSHIRE
108058,2024,44.9,Allerton Grange School,LS17 6SF,LS17,Leeds,Leeds,WEST YORKSHIRE
108058,2024,44.9,Allerton Grange School,LS17 6SF,LS17,Leeds,Leeds,WEST YORKSHIRE
108058,2024,44.9,Allerton Grange School,LS17 6SF,LS17,Leeds,Leeds,WEST YORKSHIRE
108057,2024,58.3,Allerton High School,LS17 7AG,LS17,Leeds,Leeds,WEST YORKSHIRE
108057,2024,58.3,Allerton High School,LS17 7AG,LS17,Leeds,Leeds,WEST YORKSHIRE
108057,2024,58.3,Allerton High School,LS17 7AG,LS17,Leeds,Leeds,WEST YORKSHIRE
108083,2024,46.8,Benton Park School,LS19 6LX,LS19,Leeds,Leeds,WEST YORKSHIRE
108083,2024,46.8,Benton Park School,LS19 6LX,LS19,Leeds,Leeds,WEST YORKSHIRE
108083,2024,46.8,Benton Park School,LS19 6LX,LS19,Leeds,Leeds,WEST YORKSHIRE
144809,2024,36.6,Bishop Young Church of England Academy,LS14 6NU,LS14,Leeds,Leeds,WEST YORKSHIRE
144809,2024,36.6,Bishop Young Church of England Academy,LS14 6NU,LS14,Leeds,Leeds,WEST YORKSHIRE
144809,2024,36.6,Bishop Young Church of England Academy,LS14 6NU,LS14,Leeds,Leeds,WEST YORKSHIRE
146217,2024,54.1,Boston Spa Academy,LS23 6RW,LS23,Leeds,Wetherby,WEST YORKSHIRE
143238,2024,44.4,Brigshaw High School,WF10 2HR,WF10,Leeds,Castleford,WEST YORKSHIRE
143238,2024,44.4,Brigshaw High School,WF10 2HR,WF10,Leeds,Castleford,WEST YORKSHIRE
108123,2024,0.2,Broomfield South SILC,LS10 3JP,LS10,Leeds,Leeds,WEST YORKSHIRE
142056,2024,48.2,Bruntcliffe Academy,LS27 0LZ,LS27,Leeds,Leeds,WEST YORKSHIRE
108095,2024,59.1,Cardinal Heenan Catholic High School,LS6 4QE,LS6,Leeds,Leeds,WEST YORKSHIRE
108095,2024,59.1,Cardinal Heenan Catholic High School,LS6 4QE,LS6,Leeds,Leeds,WEST YORKSHIRE
108059,2024,50.5,Carr Manor Community School,LS17 5DJ,LS17,Leeds,Leeds,WEST YORKSHIRE
108059,2024,50.5,Carr Manor Community School,LS17 5DJ,LS17,Leeds,Leeds,WEST YORKSHIRE
108059,2024,50.5,Carr Manor Community School,LS17 5DJ,LS17,Leeds,Leeds,WEST YORKSHIRE
145927,2024,41.6,Cockburn John Charles Academy,LS10 2JU,LS10,Leeds,Leeds,WEST YORKSHIRE
142585,2024,48.4,Cockburn School,LS11 5TT,LS11,Leeds,Leeds,WEST YORKSHIRE
137065,2024,33,Co-op Academy Leeds,LS9 7HD,LS9,Leeds,Leeds,WEST YORKSHIRE
137065,2024,33,Co-op Academy Leeds,LS9 7HD,LS9,Leeds,Leeds,WEST YORKSHIRE
144588,2024,39.3,Co-op Academy Priesthorpe,LS28 5SG,LS28,Leeds,Pudsey,WEST YORKSHIRE
144588,2024,39.3,Co-op Academy Priesthorpe,LS28 5SG,LS28,Leeds,Pudsey,WEST YORKSHIRE
148294,2024,35.7,"Corpus Christi Catholic College, A Voluntary Academy",LS9 0TT,LS9,Leeds,Leeds,WEST YORKSHIRE
148294,2024,35.7,"Corpus Christi Catholic College, A Voluntary Academy",LS9 0TT,LS9,Leeds,Leeds,WEST YORKSHIRE
138304,2024,42.9,Crawshaw Academy,LS28 9HU,LS28,Leeds,Pudsey,WEST YORKSHIRE
138304,2024,42.9,Crawshaw Academy,LS28 9HU,LS28,Leeds,Pudsey,WEST YORKSHIRE
144743,2024,47.8,Dixons Trinity Chapeltown,LS7 4AW,LS7,Leeds,Leeds,WEST YORKSHIRE
146363,2024,33.2,Dixons Unity Academy,LS12 3DS,LS12,Leeds,Leeds,WEST YORKSHIRE
137577,2024,49.3,The Farnley Academy,LS12 5EU,LS12,Leeds,Leeds,WEST YORKSHIRE
108117,2024,47.9,Fulneck School,LS28 8DS,LS28,Leeds,Leeds,WEST YORKSHIRE
108117,2024,47.9,Fulneck School,LS28 8DS,LS28,Leeds,Leeds,WEST YORKSHIRE
136343,2024,50.5,Garforth Academy,LS25 1LJ,LS25,Leeds,Leeds,WEST YORKSHIRE
136343,2024,50.5,Garforth Academy,LS25 1LJ,LS25,Leeds,Leeds,WEST YORKSHIRE
108104,2024,47.9,Gateways School,LS17 9LE,LS17,Leeds,Leeds,WEST YORKSHIRE
108104,2024,47.9,Gateways School,LS17 9LE,LS17,Leeds,Leeds,WEST YORKSHIRE
108104,2024,47.9,Gateways School,LS17 9LE,LS17,Leeds,Leeds,WEST YORKSHIRE
108113,2024,44.4,The Grammar School At Leeds,LS17 8GS,LS17,Leeds,Leeds,WEST YORKSHIRE
108113,2024,44.4,The Grammar School At Leeds,LS17 8GS,LS17,Leeds,Leeds,WEST YORKSHIRE
108113,2024,44.4,The Grammar School At Leeds,LS17 8GS,LS17,Leeds,Leeds,WEST YORKSHIRE
148654,2024,7.3,Green Meadows Academy,LS20 8LS,LS20,Leeds,Leeds,WEST YORKSHIRE
108085,2024,49.4,Guiseley School,LS20 8DT,LS20,Leeds,Leeds,WEST YORKSHIRE
137775,2024,55.8,Horsforth School,LS18 5RF,LS18,Leeds,Leeds,WEST YORKSHIRE
108119,2024,0.1,John Jamieson School,LS8 2PW,LS8,Leeds,Leeds,WEST YORKSHIRE
148793,2024,32.5,John Smeaton Academy,LS15 8TA,LS15,Leeds,Leeds,WEST YORKSHIRE
108055,2024,43.5,Lawnswood School,LS16 5AG,LS16,Leeds,Leeds,WEST YORKSHIRE
139646,2024,39.8,Leeds City Academy,LS6 2LG,LS6,Leeds,Leeds,WEST YORKSHIRE
139646,2024,39.8,Leeds City Academy,LS6 2LG,LS6,Leeds,Leeds,WEST YORKSHIRE
136826,2024,32.3,Leeds East Academy,LS14 6HA,LS14,Leeds,Leeds,WEST YORKSHIRE
136826,2024,32.3,Leeds East Academy,LS14 6HA,LS14,Leeds,Leeds,WEST YORKSHIRE
136826,2024,32.3,Leeds East Academy,LS14 6HA,LS14,Leeds,Leeds,WEST YORKSHIRE
139773,2024,52.4,Leeds Jewish Free School,LS17 7TN,LS17,Leeds,Leeds,WEST YORKSHIRE
139773,2024,52.4,Leeds Jewish Free School,LS17 7TN,LS17,Leeds,Leeds,WEST YORKSHIRE
139773,2024,52.4,Leeds Jewish Free School,LS17 7TN,LS17,Leeds,Leeds,WEST YORKSHIRE
135935,2024,38.6,Leeds West Academy,LS13 1DQ,LS13,Leeds,Leeds,WEST YORKSHIRE
138380,2024,7,Lighthouse School Leeds,LS16 6QB,LS16,Leeds,Leeds,WEST YORKSHIRE
135771,2024,17.5,Luminate Education Group,LS3 1AA,LS3,Leeds,Leeds,WEST YORKSHIRE
136392,2024,53.8,The Morley Academy,LS27 0PD,LS27,Leeds,Leeds,WEST YORKSHIRE
108097,2024,51.8,Mount St Mary's Catholic High School,LS9 8LA,LS9,Leeds,Leeds,WEST YORKSHIRE
108097,2024,51.8,Mount St Mary's Catholic High School,LS9 8LA,LS9,Leeds,Leeds,WEST YORKSHIRE
137704,2024,53.4,Otley Prince Henry's Grammar School Specialist Language College,LS21 2BB,LS21,Leeds,Otley,WEST YORKSHIRE
137704,2024,53.4,Otley Prince Henry's Grammar School Specialist Language College,LS21 2BB,LS21,Leeds,Otley,WEST YORKSHIRE
148527,2024,46.9,Oulton Academy,LS26 8EX,LS26,Leeds,Leeds,WEST YORKSHIRE
148527,2024,46.9,Oulton Academy,LS26 8EX,LS26,Leeds,Leeds,WEST YORKSHIRE
146339,2024,4.3,The Pivot Academy LS East,LS14 6UF,LS14,Leeds,Leeds,WEST YORKSHIRE
146339,2024,4.3,The Pivot Academy LS East,LS14 6UF,LS14,Leeds,Leeds,WEST YORKSHIRE
146339,2024,4.3,The Pivot Academy LS East,LS14 6UF,LS14,Leeds,Leeds,WEST YORKSHIRE
108079,2024,45.5,Pudsey Grammar School,LS28 7ND,LS28,Leeds,Pudsey,WEST YORKSHIRE
108079,2024,45.5,Pudsey Grammar School,LS28 7ND,LS28,Leeds,Pudsey,WEST YORKSHIRE
108075,2024,40.7,Ralph Thoresby School,LS16 7RX,LS16,Leeds,Leeds,WEST YORKSHIRE
138336,2024,48,Rodillian Academy,WF3 3PS,WF3,Leeds,Wakefield,WEST YORKSHIRE
138336,2024,48,Rodillian Academy,WF3 3PS,WF3,Leeds,Wakefield,WEST YORKSHIRE
138336,2024,48,Rodillian Academy,WF3 3PS,WF3,Leeds,Wakefield,WEST YORKSHIRE
108076,2024,56.3,Roundhay School,LS8 1ND,LS8,Leeds,Leeds,WEST YORKSHIRE
140565,2024,50.4,The Ruth Gorse Academy,LS10 1HW,LS10,Leeds,Leeds,WEST YORKSHIRE
108120,2024,1.1,"St John's Catholic Specialist School, Boston Spa",LS23 6DF,LS23,Leeds,Wetherby,WEST YORKSHIRE
139351,2024,56.5,"St. Mary's Menston, a Catholic Voluntary Academy",LS29 6AE,LS29,Leeds,Ilkley,WEST YORKSHIRE
139351,2024,56.5,"St. Mary's Menston, a Catholic Voluntary Academy",LS29 6AE,LS29,Leeds,Ilkley,WEST YORKSHIRE
142630,2024,3.8,Springwell Leeds Academy,LS10 3JA,LS10,Leeds,Leeds,WEST YORKSHIRE
141883,2024,29.1,Temple Learning Academy,LS15 0NN,LS15,Leeds,Leeds,WEST YORKSHIRE
146247,2024,46.3,Temple Moor High School,LS15 0PT,LS15,Leeds,Leeds,WEST YORKSHIRE
142604,2024,45.1,University Technical College Leeds,LS10 1LA,LS10,Leeds,Leeds,WEST YORKSHIRE
134884,2024,2.2,West Specialist Inclusive Learning Centre,LS28 6HL,LS28,Leeds,Pudsey,WEST YORKSHIRE
134884,2024,2.2,West Specialist Inclusive Learning Centre,LS28 6HL,LS28,Leeds,Pudsey,WEST YORKSHIRE
108088,2024,49.2,Wetherby High School,LS22 6JS,LS22,Leeds,Wetherby,WEST YORKSHIRE
108088,2024,49.2,Wetherby High School,LS22 6JS,LS22,Leeds,Wetherby,WEST YORKSHIRE
108088,2024,49.2,Wetherby High School,LS22 6JS,LS22,Leeds,Wetherby,WEST YORKSHIRE
108114,2024,17.8,Woodhouse Grove School,BD10 0NR,BD10,Leeds,Bradford,WEST YORKSHIRE
108114,2024,17.8,Woodhouse Grove School,BD10 0NR,BD10,Leeds,Bradford,WEST YORKSHIRE
137383,2024,49.8,Woodkirk Academy,WF3 1JQ,WF3,Leeds,Wakefield,WEST YORKSHIRE
137383,2024,49.8,Woodkirk Academy,WF3 1JQ,WF3,Leeds,Wakefield,WEST YORKSHIRE
137383,2024,49.8,Woodkirk Academy,WF3 1JQ,WF3,Leeds,Wakefield,WEST YORKSHIRE
108300,2024,41.3,Ackworth School,WF7 7LT,WF7,Wakefield,West Yorkshire,WEST YORKSHIRE
108300,2024,41.3,Ackworth School,WF7 7LT,WF7,Wakefield,West Yorkshire,WEST YORKSHIRE
136613,2024,34,Airedale Academy,WF10 3JU,WF10,Wakefield,Castleford,WEST YORKSHIRE
136613,2024,34,Airedale Academy,WF10 3JU,WF10,Wakefield,Castleford,WEST YORKSHIRE
139501,2024,47.4,Carleton High School,WF8 3NW,WF8,Wakefield,Pontefract,SOUTH YORKSHIRE
139501,2024,47.4,Carleton High School,WF8 3NW,WF8,Wakefield,Pontefract,WEST YORKSHIRE
136633,2024,48.6,Castleford Academy,WF10 4JQ,WF10,Wakefield,Castleford,WEST YORKSHIRE
136633,2024,48.6,Castleford Academy,WF10 4JQ,WF10,Wakefield,Castleford,WEST YORKSHIRE
137001,2024,50,Crofton Academy,WF4 1NF,WF4,Wakefield,Wakefield,WEST YORKSHIRE
137001,2024,50,Crofton Academy,WF4 1NF,WF4,Wakefield,Wakefield,WEST YORKSHIRE
137001,2024,50,Crofton Academy,WF4 1NF,WF4,Wakefield,Wakefield,WEST YORKSHIRE
138006,2024,44.5,De Lacy Academy,WF11 0BZ,WF11,Wakefield,Knottingley,WEST YORKSHIRE
138006,2024,44.5,De Lacy Academy,WF11 0BZ,WF11,Wakefield,Knottingley,WEST YORKSHIRE
131136,2024,4.2,Denby Grange School,WF4 4JG,WF4,Wakefield,Wakefield,WEST YORKSHIRE
131136,2024,4.2,Denby Grange School,WF4 4JG,WF4,Wakefield,Wakefield,WEST YORKSHIRE
131136,2024,4.2,Denby Grange School,WF4 4JG,WF4,Wakefield,Wakefield,WEST YORKSHIRE
138593,2024,40.6,The Featherstone Academy,WF7 5AJ,WF7,Wakefield,Pontefract,WEST YORKSHIRE
138593,2024,40.6,The Featherstone Academy,WF7 5AJ,WF7,Wakefield,Pontefract,WEST YORKSHIRE
141860,2024,7.1,Hall Cliffe School,WF4 6BB,WF4,Wakefield,Wakefield,WEST YORKSHIRE
141860,2024,7.1,Hall Cliffe School,WF4 6BB,WF4,Wakefield,Wakefield,WEST YORKSHIRE
141860,2024,7.1,Hall Cliffe School,WF4 6BB,WF4,Wakefield,Wakefield,WEST YORKSHIRE
131526,2024,2.9,High Well School,WF8 2DD,WF8,Wakefield,Pontefract,SOUTH YORKSHIRE
131526,2024,2.9,High Well School,WF8 2DD,WF8,Wakefield,Pontefract,WEST YORKSHIRE
138707,2024,48.9,Horbury Academy,WF4 5HE,WF4,Wakefield,Wakefield,WEST YORKSHIRE
138707,2024,48.9,Horbury Academy,WF4 5HE,WF4,Wakefield,Wakefield,WEST YORKSHIRE
138707,2024,48.9,Horbury Academy,WF4 5HE,WF4,Wakefield,Wakefield,WEST YORKSHIRE
108271,2024,46.6,Kettlethorpe High School,WF2 7EL,WF2,Wakefield,Wakefield,WEST YORKSHIRE
108271,2024,46.6,Kettlethorpe High School,WF2 7EL,WF2,Wakefield,Wakefield,WEST YORKSHIRE
139500,2024,49,The King's School,WF8 4JF,WF8,Wakefield,Pontefract,SOUTH YORKSHIRE
139500,2024,49,The King's School,WF8 4JF,WF8,Wakefield,Pontefract,WEST YORKSHIRE
135216,2024,2.6,Meadowcroft School,WF1 4AD,WF1,Wakefield,Wakefield,WEST YORKSHIRE
135216,2024,2.6,Meadowcroft School,WF1 4AD,WF1,Wakefield,Wakefield,WEST YORKSHIRE
135216,2024,2.6,Meadowcroft School,WF1 4AD,WF1,Wakefield,Wakefield,WEST YORKSHIRE
135216,2024,2.6,Meadowcroft School,WF1 4AD,WF1,Wakefield,Wakefield,WEST YORKSHIRE
137011,2024,41.8,Minsthorpe Community College,WF9 2UJ,WF9,Wakefield,Pontefract,WEST YORKSHIRE
137011,2024,41.8,Minsthorpe Community College,WF9 2UJ,WF9,Wakefield,Pontefract,WEST YORKSHIRE
136462,2024,52.1,Ossett Academy and Sixth Form College,WF5 0DG,WF5,Wakefield,Ossett,WEST YORKSHIRE
136462,2024,52.1,Ossett Academy and Sixth Form College,WF5 0DG,WF5,Wakefield,Ossett,WEST YORKSHIRE
136462,2024,52.1,Ossett Academy and Sixth Form College,WF5 0DG,WF5,Wakefield,Ossett,WEST YORKSHIRE
136462,2024,52.1,Ossett Academy and Sixth Form College,WF5 0DG,WF5,Wakefield,Ossett,WEST YORKSHIRE
136394,2024,38.6,Outwood Academy City Fields,WF1 4SF,WF1,Wakefield,Wakefield,WEST YORKSHIRE
136394,2024,38.6,Outwood Academy City Fields,WF1 4SF,WF1,Wakefield,Wakefield,WEST YORKSHIRE
136394,2024,38.6,Outwood Academy City Fields,WF1 4SF,WF1,Wakefield,Wakefield,WEST YORKSHIRE
136394,2024,38.6,Outwood Academy City Fields,WF1 4SF,WF1,Wakefield,Wakefield,WEST YORKSHIRE
145937,2024,42.9,Outwood Academy Freeston,WF6 1HZ,WF6,Wakefield,Normanton,WEST YORKSHIRE
145937,2024,42.9,Outwood Academy Freeston,WF6 1HZ,WF6,Wakefield,Normanton,WEST YORKSHIRE
145938,2024,39.7,Outwood Academy Hemsworth,WF9 4AB,WF9,Wakefield,Pontefract,WEST YORKSHIRE
145938,2024,39.7,Outwood Academy Hemsworth,WF9 4AB,WF9,Wakefield,Pontefract,WEST YORKSHIRE
135961,2024,49.4,Outwood Grange Academy,WF1 2PF,WF1,Wakefield,Wakefield,WEST YORKSHIRE
135961,2024,49.4,Outwood Grange Academy,WF1 2PF,WF1,Wakefield,Wakefield,WEST YORKSHIRE
135961,2024,49.4,Outwood Grange Academy,WF1 2PF,WF1,Wakefield,Wakefield,WEST YORKSHIRE
135961,2024,49.4,Outwood Grange Academy,WF1 2PF,WF1,Wakefield,Wakefield,WEST YORKSHIRE
108306,2024,46.3,Queen Elizabeth Grammar School,WF1 3QX,WF1,Wakefield,Wakefield,WEST YORKSHIRE
108306,2024,46.3,Queen Elizabeth Grammar School,WF1 3QX,WF1,Wakefield,Wakefield,WEST YORKSHIRE
108306,2024,46.3,Queen Elizabeth Grammar School,WF1 3QX,WF1,Wakefield,Wakefield,WEST YORKSHIRE
108306,2024,46.3,Queen Elizabeth Grammar School,WF1 3QX,WF1,Wakefield,Wakefield,WEST YORKSHIRE
138950,2024,46.5,"St Thomas a Becket Catholic Secondary School, A Voluntary Academy",WF2 6EQ,WF2,Wakefield,Wakefield,WEST YORKSHIRE
138950,2024,46.5,"St Thomas a Becket Catholic Secondary School, A Voluntary Academy",WF2 6EQ,WF2,Wakefield,Wakefield,WEST YORKSHIRE
138951,2024,47.7,St Wilfrid's Catholic High School & Sixth Form College: A Voluntary Academy,WF7 6BD,WF7,Wakefield,Pontefract,WEST YORKSHIRE
138951,2024,47.7,St Wilfrid's Catholic High School & Sixth Form College: A Voluntary Academy,WF7 6BD,WF7,Wakefield,Pontefract,WEST YORKSHIRE
108303,2024,36.8,Silcoates School,WF2 0PD,WF2,Wakefield,West Yorkshire,WEST YORKSHIRE
108303,2024,36.8,Silcoates School,WF2 0PD,WF2,Wakefield,West Yorkshire,WEST YORKSHIRE
145579,2024,47,Trinity Academy Cathedral,WF2 8QF,WF2,Wakefield,Wakefield,WEST YORKSHIRE
145579,2024,47,Trinity Academy Cathedral,WF2 8QF,WF2,Wakefield,Wakefield,WEST YORKSHIRE
108305,2024,64.7,Wakefield Girls' High School,WF1 2QS,WF1,Wakefield,Wakefield,WEST YORKSHIRE
108305,2024,64.7,Wakefield Girls' High School,WF1 2QS,WF1,Wakefield,Wakefield,WEST YORKSHIRE
108305,2024,64.7,Wakefield Girls' High School,WF1 2QS,WF1,Wakefield,Wakefield,WEST YORKSHIRE
108305,2024,64.7,Wakefield Girls' High School,WF1 2QS,WF1,Wakefield,Wakefield,WEST YORKSHIRE
108307,2024,43.8,Wakefield independent sch,WF4 1QG,WF4,Wakefield,Wakefield,WEST YORKSHIRE
108307,2024,43.8,Wakefield independent sch,WF4 1QG,WF4,Wakefield,Wakefield,WEST YORKSHIRE
108307,2024,43.8,Wakefield independent sch,WF4 1QG,WF4,Wakefield,Wakefield,WEST YORKSHIRE
145929,2024,47.2,Goole Academy,DN14 6AN,DN14,East Riding of Yorkshire,Goole,SOUTH YORKSHIRE
146129,2024,41.2,Howden School,DN14 7AL,DN14,East Riding of Yorkshire,Goole,SOUTH YORKSHIRE
140866,2024,46.7,The Snaith School,DN14 9LB,DN14,East Riding of Yorkshire,Goole,SOUTH YORKSHIRE
137742,2024,49.3,South Axholme Academy,DN9 1BY,DN9,North Lincolnshire,Doncaster,SOUTH YORKSHIRE
148167,2024,39.8,"Holy Family Catholic High School, A Voluntary Academy",DN14 9NS,DN14,North Yorkshire,Goole,SOUTH YORKSHIRE
145819,2024,51.3,Sherburn High School,LS25 6AS,LS25,North Yorkshire,Leeds,WEST YORKSHIRE
145819,2024,51.3,Sherburn High School,LS25 6AS,LS25,North Yorkshire,Leeds,WEST YORKSHIRE
136736,2024,46.5,South Craven School,BD20 7RL,BD20,North Yorkshire,Keighley,WEST YORKSHIRE
145777,2024,51.7,Tadcaster Grammar School,LS24 9NB,LS24,North Yorkshire,Tadcaster,WEST YORKSHIRE
144533,2024,47.5,Granville Academy,DE11 7JR,DE11,Derbyshire,Swadlincote,SOUTH YORKSHIRE
149380,2024,38,Mercia Academy,DE11 0TL,DE11,Derbyshire,Swadlincote,SOUTH YORKSHIRE
144069,2024,42.3,The Pingle Academy,DE11 0QA,DE11,Derbyshire,Swadlincote,SOUTH YORKSHIRE
138248,2024,44.9,Outwood Academy Portland,S80 2SF,S80,Nottinghamshire,Worksop,SOUTH YORKSHIRE
138247,2024,48.1,Outwood Academy Valley,S81 7EN,S81,Nottinghamshire,Worksop,SOUTH YORKSHIRE
137141,2024,42.5,Serlby Park Academy,DN11 8EF,DN11,Nottinghamshire,Doncaster,SOUTH YORKSHIRE
122908,2024,28.5,Worksop College,S80 3AP,S80,Nottinghamshire,Worksop,SOUTH YORKSHIRE
124868,2024,42.6,Saint Felix School,IP18 6SD,IP18,Suffolk,Southwold,SOUTH YORKSHIRE
